id,name,href,type,year,company_id,success,filetype
1be17236-0bcf-440a-ba21-8a05a6d9e253,Adidas Sustainability Report 2013,https://www.adidas-group.com/media/filer_public/2014/04/14/2013_sustainability_progress_report_fair_play_final_en.pdf,SR,2013,6e1a149e-cc86-4a68-a8fd-2d82eeb9823c,0,NA
38a95028-4cac-42d6-b2f7-19770138c20e,Adidas Sustainability Report 2014,https://www.adidas-group.com/media/filer_public/e8/32/e832823b-8585-4e26-8990-07b80e3ae71c/2014_sustainability_report_make_a_difference.pdf,SR,2014,6e1a149e-cc86-4a68-a8fd-2d82eeb9823c,0,NA
0a60d688-9d72-41c0-9a1e-4a300c99fbda,Adidas Sustainability Report 2015,https://www.adidas-group.com/media/filer_public/9c/f3/9cf3db44-b703-4cd0-98c5-28413f272aac/2015_sustainability_progress_report.pdf,SR,2015,6e1a149e-cc86-4a68-a8fd-2d82eeb9823c,0,NA
94ff0a7c-d555-473b-840d-b2dd75efa7fa,Adidas Sustainability Report 2016,https://www.adidas-group.com/media/filer_public/08/7b/087bf055-d8d1-43e3-8adc-7672f2760d9b/2016_adidas_sustainability_progress_report.pdf,SR,2016,6e1a149e-cc86-4a68-a8fd-2d82eeb9823c,0,NA
18df73ac-d625-4679-9d40-68f6e55e439a,Admiral Group Annual Report 2010,https://admiralgroup.co.uk/sites/default/files_public/annual-report/2011/03/2010-full-year-results-annual-report.pdf,AR,2010,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
3b4e5706-3f03-45b5-9d44-938540e5b435,Admiral Group Annual Report 2011,https://admiralgroup.co.uk/sites/default/files_public/annual-report/2012/03/2011-full-year-results-annual-report.pdf,AR,2011,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
287142d8-e827-4999-9bf8-294dd0211ce2,Admiral Group Annual Report 2013,https://admiralgroup.co.uk/sites/default/files_public/annual-report/2014/03/2013-full-year-results-annual-report.pdf,AR,2013,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
1e1279be-3489-4a26-80c7-b004c668f61a,Admiral Group Annual Report 2015,https://admiralgroup.co.uk/sites/default/files_public/annual-report/2016/03/2015-full-year-results-annual-report.pdf,AR,2015,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
22ad9e88-a689-452f-96bd-2471f1961431,Admiral Group Annual Report 2016,https://admiralgroup.co.uk/sites/default/files_public/annual-report/2017/03/2016-full-year-results-annual-report.pdf,AR,2016,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
323d7e01-66b0-4c4d-b569-bb35fb35b1b4,Admiral Group Annual Report 2017,https://admiralgroup.co.uk/sites/default/files_public/annual-report/2018/02/2017-full-year-results-annual-report.pdf,AR,2017,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
5b887181-d496-4b4a-af90-e93223f402f0,Admiral Group Annual Report 2018,https://admiralgroup.co.uk/sites/default/files_public/annual-report/2019/03/2018-full-year-results-annual-report.pdf,AR,2018,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
0aa8bd2c-090b-498c-a226-1825e3ee4ce7,Admiral Group Annual Report 2019,https://admiralgroup.co.uk/sites/default/files_public/annual-report/2020/03/2019-full-year-results-annual-report.pdf,AR,2019,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
5167230a-c4cc-45cf-874a-1d2df98b4e4c,Admiral Group Annual Report 2020,https://admiralgroup.co.uk/sites/default/files_public/annual-report/2021/03/2020-full-year-results-annual-report.pdf,AR,2020,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
38084e28-bfe3-428b-be2c-a71b77efd209,Admiral Group Sustainability Report 2017,https://admiralgroup.co.uk/sites/default/files_public/Admiral%20CSR%20Report%202017.pdf,SR,2017,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
8c5461cb-3285-49f8-bd7a-2aea8ba7059a,Admiral Group Sustainability Report 2018,https://admiralgroup.co.uk/sites/default/files_public/CSR%20Report%202018.pdf,SR,2018,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
1c30b752-3491-4de1-b67c-239206831945,Admiral Group Sustainability Report 2019,https://admiralgroup.co.uk/sites/default/files_public/CSR%20Report%202019.pdf,SR,2019,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
59d7d798-29e1-4fa2-9902-1558928d29a4,Admiral Group Sustainability Report 2020,https://admiralgroup.co.uk/sites/default/files_public/2020%20Sustainability%20Report.pdf,SR,2020,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
cf55e1b6-f886-4ddd-9f49-ed36c9707d3b,Admiral Group plc Sustainability Report 2022,https://admiralgroup.co.uk/static-files/9bfa5324-c4cb-47d8-9245-8275f4272496,SR,2022,0175e243-c24c-42ce-acc6-b5b40bb43080,0,NA
0fbf9223-2c57-4668-a289-bca8bb7c1e03,Allegro Annual Report 2022,https://about.allegro.eu/static-files/409c80f3-e69f-4cec-8cfa-7191b1aee1ed,AR,2022,404870d7-f958-47c7-9357-d9564543e619,0,NA
17644fcc-ee2e-4881-a75b-f8f7c4fcd0a0,Allegro Sustainability Report 2020,https://allegro.gcs-web.com/static-files/e1c6f962-8152-4554-81a0-cd9751ede2c6,SR,2020,404870d7-f958-47c7-9357-d9564543e619,0,NA
16aae652-3e02-4b88-b188-31b132d7d0e8,Amadeus_englisch,https://www.amadeus-fire.de/fileadmin/amadeus_fire/berichte/2023/Sustainability_Report_englisch.pdf,SR,2022,26c5bc3e-3df5-4bbb-af90-649d49a649e3,0,NA
93cdb62b-4908-4eee-98c3-835b62933da7,Annual Accounts and Report 2022 Mediobanca,https://www.mediobanca.com/static/upload_new/bil/bilancio_eng-30-6-2022.pdf,AR,2022,4baf8055-9f08-463f-b60a-2f8db8ce3abf,0,NA
2e800f3c-d667-43f6-b78c-050b53e2f9c3,Annual Report,https://ir.tenaris.com/static-files/7c3e8c4f-220a-4a48-9e47-855f79823f11,AR,2022,74f81b8f-6a49-4d87-bf9e-b95ec956059e,0,NA
b8be460d-54e6-4c08-80c4-ebed28b60c17,Annual Report and Accounts 2022 Schroders,https://mybrand.schroders.com/m/1b80ae7c77f220c9/original/Schroders_Annual-Report-and-Accounts_2022.pdf,AR,2022,a905b71b-1117-44c2-99df-b20b67593081,0,NA
bc48581a-1a81-4dac-a8fa-c62e29d865d4,Annual Sustainability Report 2022 Schroders,https://publications.schroders.com/view/119863317/,SR,2022,a905b71b-1117-44c2-99df-b20b67593081,0,NA
c147cefa-384b-4f82-9aeb-8d9a64778796,Annual report 2022 Aedifica,https://aedifica.eu/wp-content/uploads/2023/04/AED_Annual-Report_2022_EN_2023-04-03_WEB.pdf,AR,2022,677c55a4-1632-439c-8cd1-55d10aa58914,0,NA
46c8b9bc-1622-4eb5-a7c1-6826119a87b6,BMW Annual Report 2010,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2010/2010-BMW-Group-Annual-Report.pdf,AR,2010,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
350761bc-8f88-40a8-b01f-d22ae3350f62,BMW Annual Report 2011,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2011/2011-BMW-Group-Annual-Report.pdf,AR,2011,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
036cee0b-124f-4801-aba1-036ac3b79cd6,BMW Annual Report 2012,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2012/2012-BMW-Group-Annual-Report.pdf,AR,2012,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
a2cf09b3-57ed-42f1-9ddf-99c43783e830,BMW Annual Report 2013,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2013/2013-BMW-Group-Annual-Report.pdf,AR,2013,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
1ab37e20-a5b6-4777-8125-b76a98d73b3a,BMW Annual Report 2014,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2014/2014-BMW-Group-Annual-Report.pdf,AR,2014,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
291d2610-6ac2-48c9-ba11-a3840e4f9af8,BMW Annual Report 2015,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/finanzberichte/pdf/en/12784_GB_2015_en_Finanzbericht.pdf,AR,2015,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
4abc9b08-cef2-48ad-9983-e876447a38d5,BMW Annual Report 2016,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2017/GB/2016-BMW-Group-Annual-Report.pdf,AR,2016,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
37beb9da-a4b8-4683-8a35-ff8f8d2b7ffe,BMW Annual Report 2017,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2018/gb/BMW-GB17_en_Finanzbericht_ONLINE.pdf,AR,2017,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
2af33a5a-85d2-41ed-8739-8d138d30d44b,BMW Annual Report 2018,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2019/gb/BMW-GB18_en_Finanzbericht_190315_ONLINE.pdf,AR,2018,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
4cefeb16-7566-4a42-8c2c-eab59015cd00,BMW Annual Report 2019,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2020/gb/BMW-GB19_en_Finanzbericht.pdf,AR,2019,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
f80504b3-ace8-4641-a168-4d58dadc0bae,BMW Annual Report 2021,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2022/bericht/BMW-Group-Report-2021-en.pdf,AR,2021,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
1a7555df-0a8a-4b5a-a75b-a0d01911be2f,BMW Annual Report 2022 English,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2023/bericht/BMW-Group-Report-2022-en.pdf,AR,2022,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
45fdfa66-9bf8-4a07-bdbb-fd745a9a5771,BMW Sustainability Report 2012,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/responsibility/downloads/en/2012/BMWGroup_SVR2012_ENG_Onlineversion_130513.pdf,SR,2012,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
34da9648-6f71-4b9b-958c-6544f2099131,BMW Sustainability Report 2014,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/responsibility/downloads/en/2014/BMW_Group_SVR2014_EN.pdf,SR,2014,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
2c22b7b4-03ef-4569-8f42-2d9bb1bb18fa,BMW Sustainability Report 2016,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2016/2016-BMW-Group-Sustainable-Value-Report.pdf,SR,2016,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
0377ff39-664f-44a1-aa44-bdc1753d4c12,BMW Sustainability Report 2017,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2017/BMW-Group-SustainableValueReport-2017--EN.pdf,SR,2017,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
31a44a38-0f99-4e9e-974e-7dddc8cea2c2,BMW Sustainability Report 2018,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/responsibility/downloads/en/2019/2019-BMW-Group-SVR-2018-Englisch.pdf,SR,2018,f8d73fff-d6e5-491d-9045-4610bf905925,0,NA
710c5230-4608-4a8a-b7b7-f719f288f49b,BP Sustainability Report 2022,https://www.bp.com/content/dam/bp/business-sites/en/global/corporate/pdfs/sustainability/group-reports/bp-sustainability-report-2022.pdf,SR,2022,091062be-33d0-418e-83d2-96e235bdd898,0,NA
2cf190b0-e6de-43b6-a754-bbd6bed779ab,Carnival Annual Report 2011,https://www.carnivalcorp.com/static-files/db14da4e-32c2-4866-8b9b-7dbf9e0a25ad,AR,2011,6709b920-94b1-4b47-b4db-1874bb55d5e9,0,NA
2067eece-bfa4-4282-af2d-599f5c417268,Carnival Annual Report 2012,https://www.carnivalcorp.com/static-files/72a3b0a9-0894-480a-8430-fb9ffe0bcf50,AR,2012,6709b920-94b1-4b47-b4db-1874bb55d5e9,0,NA
15814367-5e9a-4f2b-a97c-3ac765ad10ca,Carnival Annual Report 2013,https://www.carnivalcorp.com/static-files/82038b26-1425-4e58-8bf8-2fce33e80cfc,AR,2013,6709b920-94b1-4b47-b4db-1874bb55d5e9,0,NA
86a8b2e0-30a7-4ada-8d97-8270b403ed0e,Carnival Annual Report 2014,https://www.carnivalcorp.com/static-files/c830832f-1fc1-4cc0-8445-986b8b4ae582,AR,2014,6709b920-94b1-4b47-b4db-1874bb55d5e9,0,NA
486ba9e6-2d23-4ff0-8bbb-19ea01ff3912,Carnival Annual Report 2015,https://www.carnivalcorp.com/static-files/73b8e940-ceaa-41e8-8296-731ea67ab612,AR,2015,6709b920-94b1-4b47-b4db-1874bb55d5e9,0,NA
4a8c5416-8241-46b9-81f2-9eff0623da4e,Carnival Annual Report 2016,https://www.carnivalcorp.com/static-files/a0cb9a3e-b0de-4d1c-adae-105db62e8e02,AR,2016,6709b920-94b1-4b47-b4db-1874bb55d5e9,0,NA
0a4617b7-dafd-4c39-8917-f577f50e4154,Carnival Annual Report 2018,https://www.carnivalcorp.com/static-files/9296f17e-0bbc-4d59-850c-4d59b3fc8c57,AR,2018,6709b920-94b1-4b47-b4db-1874bb55d5e9,0,NA
b1a92672-3a9f-43ae-a696-b40b586c28dd,Carnival Annual Report 2019,https://www.carnivalcorp.com/static-files/9ba84dfd-b96a-486f-8617-34e49820077a,AR,2019,6709b920-94b1-4b47-b4db-1874bb55d5e9,0,NA
36dcf032-5d95-4e0d-b45d-1f9cd077aec4,Carnival Annual Report 2020,https://www.carnivalcorp.com/static-files/48701769-9f2c-48c6-ac4f-4772bad2ff8b,AR,2020,6709b920-94b1-4b47-b4db-1874bb55d5e9,0,NA
89d35025-33ee-4379-af43-baf0eb080055,Climate Finance Report 2022,https://www.santander.com/content/dam/santander-com/en/documentos/informe-anual-de-sostenibilidad/2022/ias-2022-climate-finance-2022-en.pdf,SR,2022,60d014cc-4ae4-4c54-bcbb-315ec5497583,0,NA
70be0b61-a5e0-466b-9095-d8af200f912a,Computacenter Annual Report 2022,https://investors.computacenter.com/static-files/7eb3f1b8-274e-42d6-bfd0-96966d3f9dca,AR,2022,2494ce9a-aebc-4671-b67a-3120eb3f3efd,0,NA
855f8909-9c38-4dd6-b096-80e4e5237296,Consolidated Statement of Non-Financial Information 2022 Bankinter,https://www.bankinter.com/file_source2/webcorporativa/estaticos/pdf/informacion-corporativa/banca-sostenible/informes-anuales/2022_Bankinter_Consolidated_Statement_of_Non_Financial_Information.pdf,SR,2022,057677e7-ba6c-4746-ae00-bcdf33be1c15,0,NA
46f610d4-37ad-48f7-9bc3-b46b2834af85,Credit Suisse Annual Report 2022,https://www.credit-suisse.com/media/assets/corporate/docs/about-us/investor-relations/financial-disclosures/financial-reports/csg-ar-2022-en.pdf,AR,2022,bd586271-dbb1-4080-af3f-6b25e68d6fd8,0,NA
4d563f33-d15d-44f6-8a09-79c10f5e6c47,DSV Annual Report 2010,https://investor.dsv.com/static-files/92b73ab3-0c12-4bfe-838a-bc71b4af3998,AR,2010,7caa374b-1cda-43ec-8d61-0dc428efad31,0,NA
426f0984-6b78-4eea-bd37-5a01d1793a7d,DSV Annual Report 2011,https://investor.dsv.com/static-files/3e6e5b3e-de30-42aa-8601-f942f77108a8,AR,2011,7caa374b-1cda-43ec-8d61-0dc428efad31,0,NA
52a48854-8aa2-4c66-a29b-7bed26975b46,DSV Annual Report 2013,https://investor.dsv.com/static-files/b4bb9e7f-ea15-4382-a8bc-4b0308855259,AR,2013,7caa374b-1cda-43ec-8d61-0dc428efad31,0,NA
2b82c0ed-8add-4489-b4b6-1f02d8922fdd,DSV Annual Report 2020,https://investor.dsv.com/static-files/d19ed6ed-a195-4cbb-b88a-2f1d7fe8117e,AR,2020,7caa374b-1cda-43ec-8d61-0dc428efad31,0,NA
0199be59-3181-46f2-890f-389522a7bc43,Dassault Systèmes Annual Report 2020,https://investor.3ds.com/static-files/f2d2ac2f-9894-4206-b0a0-b05e7f99464d,AR,2020,82c904e7-6884-47e7-8071-90786fcc74c7,0,NA
30157113-0284-47e3-9beb-c22fdffd3ce3,Dassault Systèmes Other 2010,https://investor.3ds.com/static-files/7bae06d1-feb8-4e8b-b723-926ebf2ad786,Other,2010,82c904e7-6884-47e7-8071-90786fcc74c7,0,NA
126a3fd7-4257-468c-be77-72c5c73c31ab,Dassault Systèmes Other 2013,https://investor.3ds.com/static-files/0b5c4192-77cb-48cf-a14d-24f7264318cf,Other,2013,82c904e7-6884-47e7-8071-90786fcc74c7,0,NA
010c73a1-152a-4a1c-8bbb-fa93e64f5e7a,Dassault Systèmes Other 2015,https://investor.3ds.com/system/files-encrypted/nasdaq_kms/assets/2018/10/18/11-18-53/Corporate%20Report%202015.pdf,Other,2015,82c904e7-6884-47e7-8071-90786fcc74c7,0,NA
175f2392-6a3c-448d-8c1c-2d6c3d948193,Dassault Systèmes Other 2016,https://investor.3ds.com/system/files-encrypted/nasdaq_kms/assets/2018/10/18/11-08-38/Corporate%20Report%202016.pdf,Other,2016,82c904e7-6884-47e7-8071-90786fcc74c7,0,NA
8c39a613-392c-4ceb-a39b-44b9e5d61894,Dassault Systèmes Other 2017,https://investor.3ds.com/static-files/3ceba2df-097e-4333-960c-63d9e0c16ea5,Other,2017,82c904e7-6884-47e7-8071-90786fcc74c7,0,NA
2bcb3577-bc4f-42b6-b273-a4e51c4a98d0,Dassault Systèmes Other 2018,https://investor.3ds.com/static-files/bf8b12f5-ee68-458f-ba94-5c066c6121af,Other,2018,82c904e7-6884-47e7-8071-90786fcc74c7,0,NA
27795216-d8da-4919-aec0-7a90d5394092,Dassault Systèmes Other 2019,https://investor.3ds.com/static-files/c27a2065-338c-4e81-a81e-51de5a5cb5ca,Other,2019,82c904e7-6884-47e7-8071-90786fcc74c7,0,NA
0bde7480-1369-416b-94d2-29d65c71bb29,Dassault Systèmes Other 2020,https://investor.3ds.com/static-files/7f92f19a-c221-4f87-a305-0998dfe63dd1,Other,2020,82c904e7-6884-47e7-8071-90786fcc74c7,0,NA
58b7b7ba-f892-4966-983d-d9f2480f1407,Deutsche Post DHL Annual Report 2020,https://www.dpdhl.com/content/dam/dpdhl/en/media-center/investors/documents/annual-reports/DPDHL-2020-Annual-Report.pdf,AR,2020,d9d212fe-866e-40f0-8c75-1965e62be4c6,0,NA
b64a07f7-06f9-40e1-8961-12519ec7edf0,Deutsche Post DHL Annual Report 2022,https://www.dpdhl.com/content/dam/dpdhl/en/media-center/investors/documents/annual-reports/DPDHL-2022-Annual-Report.pdf,AR,2022,d9d212fe-866e-40f0-8c75-1965e62be4c6,0,NA
2feb7df9-4548-403c-87ea-e71ebf82b13a,Deutsche Post DHL Other 2019,https://www.dpdhl.com/content/dam/dpdhl/en/investors/governance/governance-reports/DPDHL_2019_Annual_Report_Corporate_Governance.pdf,Other,2019,d9d212fe-866e-40f0-8c75-1965e62be4c6,0,NA
